stage,date_of_status_update,district,address,street_dir,street_name,city,cleared_by_employee
COMPLETE,2019-07-09,Kansas,811,,S Water St,Olathe,1097
COMPLETE,2019-07-09,Kansas,811,,S Water St,Olathe,1097
COMPLETE,2019-07-09,Kansas,811,,S Water St,Olathe,1097
COMPLETE,2019-07-10,Kansas,624,,S Kansas Ave,Olathe,1097
COMPLETE,2019-07-10,Kansas,816,,S Chestnut,Olathe,1097
COMPLETE,2019-10-15,Kansas,MH350 N,North,Ridgeview,Olathe,1094
COMPLETE,2019-10-15,Kansas,MH350 S,North,Ridgeview st,Olathe,1094
COMPLETE,2019-10-18,Kansas,1424,East,SHERIDAN ST,OLATHE,1094
COMPLETE,2019-11-07,Kansas,1533,East,Spruce,Olathe,1900
COMPLETE,2019-11-07,Kansas,1533,East,Spruce,Olathe,1900
COMPLETE,2019-11-07,Kansas,1533,East,Spruce st,Olathe,1900
COMPLETE,2019-11-07,Kansas,1533,East,Spruce st,Olathe,1900
COMPLETE,2019-11-07,Kansas,1575,East,Prarie St,Olathe,1900
COMPLETE,2019-11-07,Kansas,1575,East,Prarie St,Olathe,1900
COMPLETE,2019-11-07,Kansas,1575,East,Prarie St,Olathe,1900
COMPLETE,2019-11-07,Kansas,1575,East,Prarie St,Olathe,1900
COMPLETE,2019-11-07,Kansas,401,North,Rawhide ave,Olathe,1094
COMPLETE,2019-11-07,Kansas,MH 417 West,North,Rawhide ave,Olathe,1094
COMPLETE,2019-11-07,Kansas,MH417,North,Rawhide ave,Olathe,1094
COMPLETE,2019-11-08,Kansas,1529,East,Spruce St,Olathe,1094
COMPLETE,2019-11-08,Kansas,307,North,BURCH ST,OLATHE,1900
COMPLETE,2019-11-08,Kansas,307,North,BURCH ST,OLATHE,1900
COMPLETE,2019-11-08,Kansas,311,North,BURCH ST,OLATHE,1900
COMPLETE,2019-11-08,Kansas,421,North,Rawhide dr,Olathe,1094
COMPLETE,2019-11-08,Kansas,MH1552,East,Spruce st,Olathe,1094
COMPLETE,2019-11-08,Kansas,MH1552 east,East,Spruce st,Olathe,1094
COMPLETE,2019-11-08,Kansas,MH421,North,Rawhide dr,Olathe,1094
COMPLETE,2019-11-08,Kansas,MH421,North,Rawhide dr,Olathe,1094
COMPLETE,2019-11-12,Kansas,MH106,North,Chester st,Olathe,1094
COMPLETE,2019-11-12,Kansas,MH106,North,Chester st,Olathe,1094
COMPLETE,2019-11-12,Kansas,MH1407,East,Spruce st,Olathe,1094
COMPLETE,2019-11-12,Kansas,MH1407,East,Spruce st,Olathe,1094
COMPLETE,2020-02-25,Kansas,408,South,18th St,Independence,
COMPLETE,2020-08-25,Kansas,403,West,CEDAR ST,OLATHE,1700
COMPLETE,2020-09-15,Kansas,109,South,SCHOOL ST,SEDAN,1700
COMPLETE,2020-09-15,Kansas,113,South,SCHOOL ST,SEDAN,1700
COMPLETE,2020-11-16,Kansas,MH 208 MAIN ST,,MAIN ST,CEDAR VALE,1160
COMPLETE,2020-11-17,Kansas,314,,MAIN ST,SEDAN,1086
COMPLETE,2020-11-17,Kansas,MH 602 LIBERTY ST,,LIBERTY ST,CEDAR VALE,1092
COMPLETE,2020-11-17,Kansas,MH 602 LIBERTY ST,,LIBERTY ST,CEDAR VALE,1092
COMPLETE,2020-11-18,Kansas,MH 302,,STATE ST,CEDAR VALE,1092
COMPLETE,2020-11-19,Kansas,MH 1001,,WALNUT ST,CEDAR VALE,1092
COMPLETE,2020-11-20,Kansas,405,,MAIN ST,CEDAR VALE,1086
COMPLETE,2020-12-02,Kansas,MH 602 LIBERTY ST,,LIBERTY ST,CEDAR VALE,1092
COMPLETE,2020-12-02,Kansas,MH 602 LIBERTY ST,,LIBERTY ST,CEDAR VALE,1092
COMPLETE,2020-12-03,Kansas,102,,DONELSON AVE,CEDAR VALE,1086
COMPLETE,2020-12-15,Kansas,606,,PINE ST,CEDAR VALE,1086
COMPLETE,2020-12-15,Kansas,802,,MONROE ST,CEDAR VALE,1700
COMPLETE,2020-12-15,Kansas,802,,MONROE ST,CEDAR VALE,1700
COMPLETE,2020-12-15,Kansas,802,,MONROE ST,CEDAR VALE,1700
COMPLETE,2020-12-15,Kansas,807,,MONROE ST,CEDAR VALE,1086
COMPLETE,2020-12-15,Kansas,807,,MONROE ST,CEDAR VALE,1086
COMPLETE,2020-12-15,Kansas,807,,MONROE ST,CEDAR VALE,1700
COMPLETE,2020-12-16,Kansas,102,,DONELSON AVE,CEDAR VALE,1700
COMPLETE,2020-12-16,Kansas,201,,DONELSON AVE,CEDAR VALE,1700
COMPLETE,2020-12-16,Kansas,901,,MONROE ST,CEDAR VALE,1700
COMPLETE,2020-12-16,Kansas,902,,MONROE ST,CEDAR VALE,1086
COMPLETE,2020-12-19,Kansas,2311,North,155,BASEHOR,1068
COMPLETE,2021-01-20,Kansas,602,,LIBERTY ST,CEDAR VALE,600
COMPLETE,2021-02-24,Kansas,MH 108 WILLOW AVE,,WILLOW AVE,CEDAR VALE,1092
COMPLETE,2021-02-24,Kansas,MH 207 KELLY AVE,,KELLY AVE,CEDAR VALE,1092
COMPLETE,2021-02-24,Kansas,MH 509 WASHINGTON ST,,WASHINGTON ST,CEDAR VALE,1092
COMPLETE,2021-02-24,Kansas,MH 605 WASHINGTON ST,,WASHINGTON ST,CEDAR VALE,1092
COMPLETE,2021-02-25,Kansas,MH 207 KELLY AVE,,KELLY AVE,CEDAR VALE,1092
COMPLETE,2021-02-25,Kansas,MH 802 MONROE ST,,MONROE ST,CEDAR VALE,1092
COMPLETE,2021-02-25,Kansas,MH 804 MONROE ST,,MONROE ST,CEDAR VALE,1092
COMPLETE,2021-02-25,Kansas,MH 901 A,,WEST ST,CEDAR VALE,1092
COMPLETE,2021-02-26,Kansas,501 MOORE ST,,CEMETERY AVE,HAVANA,1092
COMPLETE,2021-02-26,Kansas,MH 408 CEMETERY AVE,,CEMETERY AVE,HAVANA,1092
COMPLETE,2021-04-07,Kansas,1408 WALNUT ST MH,,WALNUT ST,CEDAR VALE,600
COMPLETE,2021-04-07,Kansas,1408 WALNUT ST MH,,WALNUT ST,CEDAR VALE,600
COMPLETE,2021-04-07,Kansas,901,,KINGMAN ST,CEDAR VALE,600
COMPLETE,2021-04-07,Kansas,901 KINGMAN ST MH,,KINGMAN ST,CEDAR VALE,600
COMPLETE,2021-04-08,Kansas,104,East,Mary st,Havana,1086
COMPLETE,2021-04-08,Kansas,205,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,209,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,303,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,303,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,307,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,309,,Vore st,Havana,1086
COMPLETE,2021-04-08,Kansas,309,,VORE ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,309,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,309 VORE ST MH,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,401,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-08,Kansas,401,East,E MARY ST,HAVANA,600
COMPLETE,2021-04-27,Kansas,MH 104 MILL ST,,RIVER ST,CEDAR VALE,1092
COMPLETE,2021-04-27,Kansas,MH 104 MILL ST,,RIVER ST,CEDAR VALE,1092
COMPLETE,2021-04-27,Kansas,MH 108 MILL ST,,SHERIDAN ST,CEDAR VALE,1092
COMPLETE,2021-04-27,Kansas,MH 202 MILL ST,,MILL ST,CEDAR VALE,600
COMPLETE,2021-04-29,Kansas,MH 301 PLYMOUTH ST,,PLYMOUTH ST,Cedar vale,1092
COMPLETE,2021-04-29,Kansas,MH 305 MILL ST,,MILL ST,CEDAR VALE,1092
COMPLETE,2021-04-29,Kansas,MH 602 MONROE ST,,MONROE ST,CEDAR VALE,1092
COMPLETE,2021-05-03,Kansas,1008,,CANEY ST,CEDAR VALE,600
COMPLETE,2021-05-03,Kansas,105,,MAIN ST,CEDAR VALE,600
COMPLETE,2021-05-03,Kansas,107,,MAIN ST,CEDAR VALE,600
COMPLETE,2021-05-03,Kansas,608,,DORA ST,CEDAR VALE,600
COMPLETE,2021-05-03,Kansas,608,,DORA ST,CEDAR VALE,600
COMPLETE,2021-05-03,Kansas,MH 537 PLYMOUTH,,PLYMOUTH ST,CEDAR VALE,1092
COMPLETE,2021-05-04,Kansas,MH 507 MONROE ST,,MONROE ST,CEDAR VALE,1092
COMPLETE,2021-05-04,Kansas,MH 709 MAPLE ST,,DORA ST,CEDAR VALE,1092
COMPLETE,2021-05-17,Kansas,MH 401 AVE B,,AVE B,CEDAR VALE,1092
COMPLETE,2021-05-17,Kansas,MH 502 CEDAR ST,,CEDAR ST,CEDAR VALE,1092
COMPLETE,2021-05-21,Kansas,MH 402 AVE B,,AVE B,CEDAR VALE,1092
COMPLETE,2021-05-21,Kansas,MH 502 CANEY ST,,CANEY ST,CEDAR VALE,1092
COMPLETE,2021-05-21,Kansas,MH 502 CEDAR ST,,CEDAR ST,CEDAR VALE,1092
COMPLETE,2021-05-21,Kansas,MH 502 CEDAR ST,,CEDAR ST,CEDAR VALE,1092
COMPLETE,2021-05-24,Kansas,404,,CEDAR ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,406,,CEDAR ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,410,,CEDAR ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,410,,CEDAR ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,417,,CANEY ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,MH 401 CANEY ST,,CANEY ST,CEDAR VALE,600
COMPLETE,2021-05-24,Kansas,MH 502 CEDAR ST,,CEDAR ST,CEDAR VALE,600
COMPLETE,2021-05-26,Kansas,MH 3017 N 154 ST,North,N 154TH ST,BASEHOR,1092
COMPLETE,2021-06-16,Kansas,208,,MILL ST,CEDAR VALE,1086
COMPLETE,2021-06-16,Kansas,211,,PLYMOUTH ST,CEDAR VALE,1086
COMPLETE,2021-06-17,Kansas,613,,CEDAR ST,CEDAR VALE,1086
COMPLETE,2021-06-18,Kansas,206,,MILL ST,CEDAR VALE,1086
COMPLETE,2021-06-29,Kansas,202,,MILL ST,CEDAR VALE,2400
COMPLETE,2021-06-29,Kansas,202,,MILL ST,CEDAR VALE,2400
COMPLETE,2021-07-14,Kansas,202,,MILL ST,CEDAR VALE,1086
COMPLETE,2021-07-26,Kansas,109,,CENTER ST,GALESBURG,2400
COMPLETE,2021-07-27,Kansas,111,,CENTER ST,GALESBURG,2400
COMPLETE,2021-07-29,Kansas,2729 N 154TH ST MH,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,2927,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,2930,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3004,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3005,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3008,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3014,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3017,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3024,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3033,North,154TH ST,BASEHOR,2400
COMPLETE,2021-07-29,Kansas,3033,North,154TH ST,BASEHOR,2400
COMPLETE,2021-08-11,Kansas,501,,CEDAR ST,CEDAR VALE,1086
COMPLETE,2021-08-11,Kansas,501,,CEDAR ST,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,501 CEDAR ST,,COHNBERG AVE,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,507,,MONROE ST,CEDAR VALE,2400
COMPLETE,2021-08-11,Kansas,509,,CEDAR ST,CEDAR VALE,1086
COMPLETE,2021-08-11,Kansas,509,,CEDAR ST,CEDAR VALE,1086
COMPLETE,2021-08-13,Kansas,100,,PINE ST,EDNA,1086
COMPLETE,2021-08-13,Kansas,124,,PINE ST,EDNA,1086
COMPLETE,2021-08-13,Kansas,600,,MARKS,EDNA,1086
COMPLETE,2021-10-14,Kansas,114,North,HIGH ST,CANEY,2400
COMPLETE,2021-10-15,Kansas,1,,AERO PLAZA,NEW CENTURY,600
COMPLETE,2021-10-15,Kansas,1,,AERO PLAZA,NEW CENTURY,600
COMPLETE,2021-10-18,Kansas,502,,OAK ST,Mccune,2400
COMPLETE,2021-10-19,Kansas,501,,ELM ST,Mccune,2400
COMPLETE,2021-10-19,Kansas,MH 411 5TH ST,,5TH ST,MC CUNE,1092
COMPLETE,2021-10-19,Kansas,MH 502 5TH ST,,5TH ST,MC CUNE,1092
COMPLETE,2021-10-19,Kansas,MH 811 ML SOUTH,,5TH ST,MC CUNE,1092
COMPLETE,2021-10-20,Kansas,400,North,FOREMAN,CANEY,600
COMPLETE,2021-10-20,Kansas,401,North,FAWN ST,CANEY,600
COMPLETE,2021-10-20,Kansas,401,North,WOOD ST,CANEY,600
COMPLETE,2021-10-20,Kansas,405,North,FAWN ST,CANEY,600
COMPLETE,2021-10-20,Kansas,407,North,FAWN ST,CANEY,600
COMPLETE,2021-10-20,Kansas,408,West,TAYLOR ST,CANEY,600
COMPLETE,2021-10-20,Kansas,409,North,WOOD ST,CANEY,600
COMPLETE,2021-10-20,Kansas,411,North,FAWN ST,CANEY,600
COMPLETE,2021-10-20,Kansas,417,North,WOOD ST,CANEY,600
COMPLETE,2021-10-20,Kansas,421,North,WOOD ST,CANEY,600
COMPLETE,2021-10-20,Kansas,MH 106,,6000 RD,EDNA,1092
COMPLETE,2021-10-20,Kansas,MH 410 N FAWN ST,North,FAWN ST,CANEY,600
COMPLETE,2021-10-20,Kansas,MH 501 WEST TAYLOR,West,TAYLOR ST,CANEY,600
COMPLETE,2021-10-21,Kansas,104,North,FAWN ST,CANEY,2400
COMPLETE,2021-10-21,Kansas,MH 210 OAK ST,,OAK ST,MCCUNE,1092
COMPLETE,2021-10-21,Kansas,MH 404 5TH ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-10-21,Kansas,MH 404 5TH ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-10-21,Kansas,MH 404 MAIN ST,,MAIN ST,MCCUNE,1086
COMPLETE,2021-10-22,Kansas,MH 502 2ND ST,,2ND ST,MCCUNE,1092
COMPLETE,2021-10-22,Kansas,MH 508 2ND ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-10-27,Kansas,100,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,107,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,108,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,109,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,111,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,115,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,117,West,TAYLOR ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,300,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,301,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,304,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,312,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,315,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,315,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,318,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,403,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,403,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,408,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,411,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,416,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,417,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,421,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,422,North,WOOD ST,CANEY,600
COMPLETE,2021-10-27,Kansas,500,North,MAIN ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,500,North,MAIN ST,CANEY,2400
COMPLETE,2021-10-27,Kansas,MH 403 N STATE ST ML SOUTH,North,STATE ST,CANEY,600
COMPLETE,2021-10-27,Kansas,MH 501 N STATE ST,North,STATE ST,CANEY,600
COMPLETE,2021-10-28,Kansas,101,East,4TH AVE,CANEY,2400
COMPLETE,2021-10-28,Kansas,107,North,HIGH ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,107,North,HIGH ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,109,West,4TH AVE,CANEY,2400
COMPLETE,2021-10-28,Kansas,110,East,CHURCH ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,111,East,4TH AVE,CANEY,2400
COMPLETE,2021-10-28,Kansas,112,East,CHURCH ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,117,East,4TH AVE,CANEY,2400
COMPLETE,2021-10-28,Kansas,119,East,4TH AVE,CANEY,2400
COMPLETE,2021-10-28,Kansas,201,North,STATE ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,202,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,202,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,203,North,STATE ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,204,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,209,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,210,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,210,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,210,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,218,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,219,North,STATE ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,221,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,300,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,301,North,STATE ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,301,North,STATE ST,CANEY,2400
COMPLETE,2021-10-28,Kansas,301,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,304,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,306,North,FAWN ST,CANEY,600
COMPLETE,2021-10-28,Kansas,309,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,MH 301 N WOOD ST,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,MH 301 N WOOD ST,North,WOOD ST,CANEY,600
COMPLETE,2021-10-28,Kansas,MH 322 N WOOD ST ML NORTH,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,102,North,FAWN ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,106,North,FAWN ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,106,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,114,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,116,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,133,North,STATE ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,322,West,4TH AVE,CANEY,2400
COMPLETE,2021-10-29,Kansas,MH 106 N WOOD ST ML EAST,North,WOOD ST,CANEY,2400
COMPLETE,2021-10-29,Kansas,MH 201 N WOOD ST ML SOUTH,North,WOOD ST,CANEY,2400
COMPLETE,2021-11-02,Kansas,MH 612 6TH ST,,6TH ST,MCCUNE,1092
COMPLETE,2021-11-03,Kansas,MH 102 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-03,Kansas,MH 102 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-03,Kansas,MH 411 5TH ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-03,Kansas,MH 517 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-04,Kansas,200,North,STATE ST,CANEY,600
COMPLETE,2021-11-04,Kansas,200,West,3RD AVE,CANEY,600
COMPLETE,2021-11-04,Kansas,201,West,3RD AVE,CANEY,600
COMPLETE,2021-11-04,Kansas,203,West,2ND AVE,CANEY,600
COMPLETE,2021-11-04,Kansas,204,North,STATE ST,CANEY,600
COMPLETE,2021-11-04,Kansas,205,East,2ND AVE,CANEY,600
COMPLETE,2021-11-04,Kansas,408,North,STATE ST,CANEY,600
COMPLETE,2021-11-04,Kansas,MH 110 3RD AVE ML WEST,West,3RD AVE,CANEY,600
COMPLETE,2021-11-04,Kansas,MH 202 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-04,Kansas,MH 202 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-04,Kansas,MH 402 WALNUT ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-11-04,Kansas,MH 402 WALNUT ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-11-05,Kansas,MH 202 2ND ST,,2ND ST,MCCUNE,1092
COMPLETE,2021-11-05,Kansas,MH 516 MAPLE ST,,MAPLE ST,MCCUNE,1092
COMPLETE,2021-11-05,Kansas,MH 612 6TH ST,,6TH ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 200 W 4TH AVE,West,4TH AVE,CANEY,1086
COMPLETE,2021-11-11,Kansas,MH 200 W 4TH AVE,West,4TH AVE,CANEY,1092
COMPLETE,2021-11-11,Kansas,MH 200 W 4TH AVE,West,4TH AVE,CANEY,1092
COMPLETE,2021-11-11,Kansas,MH 210 OAK ST,,OAK ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 402 WALNUT ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 402 WALNUT ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 504 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 510 WALNUT ST,,WALNUT ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH 612 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-11,Kansas,MH A,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-12,Kansas,409 A,,ELM ST,Mccune,2400
COMPLETE,2021-11-12,Kansas,411,,5TH ST,MCCUNE,600
COMPLETE,2021-11-12,Kansas,501,,ELM ST,Mccune,2400
COMPLETE,2021-11-12,Kansas,MH 411 5TH ST,,5TH ST,MCCUNE,600
COMPLETE,2021-11-12,Kansas,MH 411 5TH ST,,5TH ST,MCCUNE,600
COMPLETE,2021-11-13,Kansas,218,West,4TH AVE,CANEY,2400
COMPLETE,2021-11-15,Kansas,113,North,SPRING ST,CANEY,600
COMPLETE,2021-11-15,Kansas,113,North,SPRING ST,CANEY,600
COMPLETE,2021-11-15,Kansas,113,North,SPRING ST,CANEY,600
COMPLETE,2021-11-15,Kansas,200,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,200,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,200,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,202,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,204,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,206,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,208,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,510,,MAIN ST,Mccune,2400
COMPLETE,2021-11-15,Kansas,MH 200 W 4TH AVE,,W 4TH AVE,CANEY,1092
COMPLETE,2021-11-15,Kansas,MH 208 W 4TH AVE,West,4TH AVE,CANEY,600
COMPLETE,2021-11-15,Kansas,MH 411 5TH ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-11-16,Kansas,109,South,Main st,CANEY,2400
COMPLETE,2021-11-16,Kansas,109 A,,MAIN ST,CANEY,2400
COMPLETE,2021-11-16,Kansas,612,,ELM ST,Mccune,2400
COMPLETE,2021-11-16,Kansas,MH 501 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-16,Kansas,MH 602 5TH ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-11-16,Kansas,MH 602 5TH ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-11-16,Kansas,MH 612 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-17,Kansas,202 ELM ST,,ELM ST,MCCUNE,1092
COMPLETE,2021-11-17,Kansas,MH 512 3RD ST,,3RD ST,MCCUNE,1092
COMPLETE,2021-11-17,Kansas,MH 516 MAPLE ST,,MAPLE ST,MCCUNE,1092
COMPLETE,2021-11-18,Kansas,101,North,SPRING ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101 C,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101 D,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101A,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101B,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,101E,North,STATE ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,102,,4 TH AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,102 B,,W 4TH ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,102C,West,4TH AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,112,North,SPRING ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,122A,North,N SPRING ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,124,West,W 4TH ST,CANEY,2400
COMPLETE,2021-11-18,Kansas,124A,West,W 4th AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,128,West,W 4TH AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,301,West,4TH AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,310,West,W 4TH AVE,CANEY,2400
COMPLETE,2021-11-18,Kansas,MH 204 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-18,Kansas,MH 204 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-18,Kansas,MH 302 MAIN ST,,MAIN ST,MCCUNE,1092
COMPLETE,2021-11-19,Kansas,520,North,86TH ST,Kansas City,2400
COMPLETE,2021-11-19,Kansas,520,North,86TH ST,Kansas City,2400
COMPLETE,2021-11-19,Kansas,524,North,86TH ST,KANSAS CITY,2400
COMPLETE,2021-11-19,Kansas,524,North,86TH ST,Kansas City,2400
COMPLETE,2021-11-19,Kansas,MH 502 OAK ST,,5TH ST,MCCUNE,1092
COMPLETE,2021-11-19,Kansas,MH 502 OAK ST,,OAK ST,MCCUNE,1092
COMPLETE,2021-11-20,Kansas,100 F,West,4TH AVE,CANEY,2400
COMPLETE,2021-11-20,Kansas,102A,West,W 4TH AVE,CANEY,2400
COMPLETE,2021-11-20,Kansas,103,West,N SPRING AVE,CANEY,2400
COMPLETE,2021-11-22,Kansas,101,North,MAIN ST,CANEY,2400
